freq	dB(S(1,1))
1.63000000000000012E9	-9.34659554859655195E0
1.63999999999999990E9	-9.29988823167104961E0
1.64999999999999991E9	-9.25034142751043476E0
1.66000000000000014E9	-9.19793532464619190E0
1.66999999999999993E9	-9.14265687984570974E0
1.68000000000000016E9	-9.08450022161021842E0
1.68999999999999995E9	-9.02346702215840857E0
1.69999999999999996E9	-8.95956683252521380E0
1.71000000000000019E9	-8.89281737567950081E0
1.71999999999999997E9	-8.82324479294915065E0
1.72999999999999998E9	-8.75088383952100202E0
1.73999999999999977E9	-8.67577802536518128E0
1.75000000000000000E9	-8.59797969858609790E0
1.76000000000000023E9	-8.51755006893030142E0
1.77000000000000002E9	-8.43455916995081978E0
1.78000000000000003E9	-8.34908575913302897E0
1.78999999999999981E9	-8.26121715610048390E0
1.80000000000000004E9	-8.17104901982386878E0
1.81000000000000005E9	-8.07868506653628238E0
1.81999999999999984E9	-7.98423673078894147E0
1.83000000000000007E9	-7.88782277275819421E0
1.83999999999999986E9	-7.78956883551391854E0
1.85000000000000009E9	-7.68960695648141979E0
1.86000000000000010E9	-7.58807503776036985E0
1.86999999999999988E9	-7.48511628030549847E0
1.88000000000000012E9	-7.38087858722685120E0
1.88999999999999990E9	-7.27551394162759379E0
1.89999999999999991E9	-7.16917776447970478E0
1.91000000000000014E9	-7.06202825804253198E0
1.91999999999999993E9	-6.95422574026626528E0
1.93000000000000016E9	-6.84593197550175070E0
1.93999999999999995E9	-6.73730950666963668E0
1.94999999999999996E9	-6.62852099383182480E0
1.96000000000000019E9	-6.51972856386792365E0
1.96999999999999997E9	-6.41109317569480108E0
1.97999999999999998E9	-6.30277400518377906E0
1.98999999999999977E9	-6.19492785363468101E0
2.00000000000000000E9	-6.08770858336036369E0
2.01000000000000023E9	-5.98126658361745367E0
2.02000000000000002E9	-5.87574826980737441E0
2.03000000000000025E9	-5.77129561853349848E0
2.04000000000000004E9	-5.66804574077806400E0
2.04999999999999982E9	-5.56613049511465530E0
2.06000000000000005E9	-5.46567614252707301E0
2.06999999999999984E9	-5.36680304404984909E0
2.08000000000000007E9	-5.26962540208024244E0
2.08999999999999986E9	-5.17425104584306883E0
2.10000000000000009E9	-5.08078126111225359E0
2.11000000000000032E9	-4.98931066391708278E0
2.12000000000000011E9	-4.89992711758241928E0
2.12999999999999989E9	-4.81271169207967375E0
2.13999999999999968E9	-4.72773866430555767E0
2.14999999999999991E9	-4.64507555755379631E0
2.16000000000000014E9	-4.56478321812254606E0
2.16999999999999993E9	-4.48691592669432282E0
2.18000000000000016E9	-4.41152154185914291E0
2.18999999999999995E9	-4.33864167291269709E0
2.20000000000000018E9	-4.26831187886918251E0
2.20999999999999996E9	-4.20056189047417572E0
2.21999999999999975E9	-4.13541585189842920E0
2.22999999999999998E9	-4.07289257872915300E0
2.23999999999999977E9	-4.01300582886448698E0
2.25000000000000000E9	-3.95576458294665656E0
2.26000000000000023E9	-3.90117333104540176E0
2.27000000000000002E9	-3.84923236241793099E0
2.28000000000000025E9	-3.79993805532598161E0
2.29000000000000004E9	-3.75328316407694906E0
2.29999999999999982E9	-3.70925710066833236E0
2.31000000000000005E9	-3.66784620865484001E0
2.31999999999999984E9	-3.62903402711140144E0
2.33000000000000007E9	-3.59280154283186359E0
2.33999999999999986E9	-3.55912742918241776E0
2.35000000000000009E9	-3.52798827030349216E0
2.36000000000000032E9	-3.49935876963203452E0
2.37000000000000011E9	-3.47321194198661987E0
2.37999999999999989E9	-3.44951928872145475E0
2.38999999999999968E9	-3.42825095569791793E0
2.39999999999999991E9	-3.40937587406650167E0
2.41000000000000014E9	-3.39286188405832467E0
2.41999999999999993E9	-3.37867584219312178E0
2.43000000000000016E9	-3.36678371248044694E0
2.43999999999999995E9	-3.35715064235973193E0
2.45000000000000018E9	-3.34974102425027453E0
2.45999999999999996E9	-3.34451854370964430E0
2.46999999999999975E9	-3.34144621528880670E0
2.47999999999999998E9	-3.34048640725011170E0
2.48999999999999977E9	-3.34160085637279636E0
2.50000000000000000E9	-3.34475067410696481E0
2.51000000000000023E9	-3.34989634535882930E0
2.52000000000000002E9	-3.35699772119365480E0
2.53000000000000025E9	-3.36601400673561013E0
2.54000000000000004E9	-3.37690374551187844E0
2.54999999999999982E9	-3.38962480145776368E0
2.56000000000000005E9	-3.40413433974528079E0
2.56999999999999984E9	-3.42038880754058239E0
2.58000000000000007E9	-3.43834391572431164E0
2.58999999999999986E9	-3.45795462253522468E0
2.60000000000000009E9	-3.47917512001072105E0
2.61000000000000032E9	-3.50195882401321334E0
2.62000000000000011E9	-3.52625836853470354E0
2.62999999999999989E9	-3.55202560488144226E0
2.63999999999999968E9	-3.57921160623845092E0
2.64999999999999991E9	-3.60776667802122386E0
2.66000000000000014E9	-3.63764037432117693E0
2.66999999999999993E9	-3.66878152066031404E0
2.68000000000000016E9	-3.70113824317396478E0
2.68999999999999995E9	-3.73465800425564254E0
2.70000000000000018E9	-3.76928764461060650E0
2.70999999999999996E9	-3.80497343158664592E0
2.71999999999999975E9	-3.84166111357590445E0
2.72999999999999998E9	-3.87929598021526356E0
2.73999999999999977E9	-3.91782292804932375E0
2.75000000000000000E9	-3.95718653126784847E0
2.76000000000000023E9	-3.99733111708079658E0
2.77000000000000002E9	-4.03820084525467493E0
2.78000000000000025E9	-4.07973979130068010E0
2.79000000000000004E9	-4.12189203277847938E0
2.79999999999999982E9	-4.16460173816191315E0
2.81000000000000005E9	-4.20781325769827230E0
2.81999999999999984E9	-4.25147121568868069E0
2.83000000000000007E9	-4.29552060361567989E0
2.83999999999999986E9	-4.33990687354922944E0
2.85000000000000009E9	-4.38457603127436268E0
2.86000000000000032E9	-4.42947472859730418E0
2.87000000000000011E9	-4.47455035430548431E0
2.87999999999999989E9	-4.51975112328331896E0
2.88999999999999968E9	-4.56502616330711142E0
2.89999999999999991E9	-4.61032559907585782E0
2.91000000000000014E9	-4.65560063306116678E0
2.91999999999999993E9	-4.70080362279793373E0
2.93000000000000016E9	-4.74588815426717758E0
2.93999999999999995E9	-4.79080911106017826E0
2.95000000000000018E9	-4.83552273904970065E0
2.95999999999999996E9	-4.87998670632837772E0
2.96999999999999975E9	-4.92416015821381681E0
2.97999999999999998E9	-4.96800376715262093E0
2.98999999999999977E9	-5.01147977739514161E0
3.00000000000000000E9	-5.05455204434418981E0
3.01000000000000023E9	-5.09718606851837031E0
3.02000000000000002E9	-5.13934902409923655E0
3.03000000000000025E9	-5.18100978206837315E0
3.04000000000000004E9	-5.22213892796604373E0
3.04999999999999982E9	-5.26270877433335027E0
3.06000000000000005E9	-5.30269336792841806E0
3.06999999999999984E9	-5.34206849182878862E0
3.08000000000000007E9	-5.38081166255803289E0
3.08999999999999986E9	-5.41890212239575675E0
3.10000000000000009E9	-5.45632082704884080E0
3.11000000000000032E9	-5.49305042887894501E0
3.12000000000000011E9	-5.52907525589786353E0
3.12999999999999989E9	-5.56438128675603050E0
3.13999999999999968E9	-5.59895612195832726E0
3.14999999999999991E9	-5.63278895155484172E0
3.16000000000000014E9	-5.66587051955751342E0
3.16999999999999993E9	-5.69819308534294500E0
3.18000000000000016E9	-5.72975038230406764E0
3.18999999999999995E9	-5.76053757401187738E0
3.20000000000000018E9	-5.79055120815693858E0
3.20999999999999996E9	-5.81978916852990213E0
3.22000000000000020E9	-5.84825062530295536E0
3.22999999999999954E9	-5.87593598386903615E0
3.23999999999999977E9	-5.90284683248831676E0
3.25000000000000000E9	-5.92898588898550738E0
3.26000000000000023E9	-5.95435694673434490E0
3.27000000000000046E9	-5.97896482015568864E0
3.27999999999999980E9	-6.00281528994567637E0
3.29000000000000004E9	-6.02591504824145652E0
3.29999999999999982E9	-6.04827164391815408E0
3.31000000000000005E9	-6.06989342820182287E0
3.32000000000000028E9	-6.09078950077074666E0
3.32999999999999963E9	-6.11096965650135004E0
3.33999999999999986E9	-6.13044433301000335E0
3.35000000000000009E9	-6.14922455912081567E0
3.36000000000000032E9	-6.16732190438489702E0
3.37000000000000011E9	-6.18474842975830619E0
3.37999999999999989E9	-6.20151663953716703E0
3.38999999999999968E9	-6.21763943463657132E0
3.39999999999999991E9	-6.23313006728478847E0
3.41000000000000014E9	-6.24800209720021904E0
3.42000000000000037E9	-6.26226934929815382E0
3.42999999999999972E9	-6.27594587297438267E0
3.43999999999999995E9	-6.28904590299705912E0
3.45000000000000018E9	-6.30158382202764145E0


freq	dB(S(4,4))
1.44999999999999996E9	-3.24484837683664873E0
1.45999999999999996E9	-3.26826556046356087E0
1.46999999999999997E9	-3.29281712114308567E0
1.47999999999999998E9	-3.31853522921421051E0
1.48999999999999999E9	-3.34545347362287471E0
1.50000000000000000E9	-3.37360691164759441E0
1.51000000000000001E9	-3.40303211979216824E0
1.52000000000000002E9	-3.43376724578225012E0
1.53000000000000003E9	-3.46585206158754744E0
1.54000000000000004E9	-3.49932801737624466E0
1.55000000000000004E9	-3.53423829629722475E0
1.56000000000000005E9	-3.57062786996482018E0
1.56999999999999984E9	-3.60854355450691822E0
1.58000000000000007E9	-3.64803406701810395E0
1.59000000000000008E9	-3.68915008224162921E0
1.60000000000000009E9	-3.73194428928289579E0
1.61000000000000010E9	-3.77647144814003743E0
1.61999999999999988E9	-3.82278844581504229E0
1.63000000000000012E9	-3.87095435174991342E0
1.63999999999999990E9	-3.92103047231385737E0
1.64999999999999991E9	-3.97308040404752028E0
1.66000000000000014E9	-4.02717008535507937E0
1.66999999999999993E9	-4.08336784631963567E0
1.68000000000000016E9	-4.14174445630609078E0
1.68999999999999995E9	-4.20237316900609414E0
1.69999999999999996E9	-4.26532976458019775E0
1.71000000000000019E9	-4.33069258854875372E0
1.71999999999999997E9	-4.39854258710067203E0
1.72999999999999998E9	-4.46896333849878946E0
1.73999999999999977E9	-4.54204108029586084E0
1.75000000000000000E9	-4.61786473210951165E0
1.76000000000000023E9	-4.69652591376163731E0
1.77000000000000002E9	-4.77811895865304237E0
1.78000000000000003E9	-4.86274092233145527E0
1.78999999999999981E9	-4.95049158631758601E0
1.80000000000000004E9	-5.04147345737922059E0
1.81000000000000005E9	-5.13579176259678771E0
1.81999999999999984E9	-5.23355444074090848E0
1.83000000000000007E9	-5.33487213069193089E0
1.83999999999999986E9	-5.43985815786906191E0
1.85000000000000009E9	-5.54862851990958283E0
1.86000000000000010E9	-5.66130187315127298E0
1.86999999999999988E9	-5.77799952181579979E0
1.88000000000000012E9	-5.89884541218398084E0
1.88999999999999990E9	-6.02396613448447216E0
1.89999999999999991E9	-6.15349093569902550E0
1.91000000000000014E9	-6.28755174701033503E0
1.91999999999999993E9	-6.42628323020083414E0
1.93000000000000016E9	-6.56982284793723537E0
1.93999999999999995E9	-6.71831096356464297E0
1.94999999999999996E9	-6.87189097678199445E0
1.96000000000000019E9	-7.03070950238312342E0
1.96999999999999997E9	-7.19491660013279244E0
1.97999999999999998E9	-7.36466606481299024E0
1.98999999999999977E9	-7.54011578653427517E0
2.00000000000000000E9	-7.72142819256796109E0
2.01000000000000023E9	-7.90877078324629945E0
2.02000000000000002E9	-8.10231677591974275E0
2.03000000000000025E9	-8.30224587257859348E0
2.04000000000000004E9	-8.50874516859541608E0
2.04999999999999982E9	-8.72201022216307642E0
2.06000000000000005E9	-8.94224630646517227E0
2.06999999999999984E9	-9.16966986950260399E0
2.08000000000000007E9	-9.40451022991399199E0
2.08999999999999986E9	-9.64701154121000393E0
2.10000000000000009E9	-9.89743506174928456E0
2.11000000000000032E9	-1.01560617737381387E1
2.12000000000000011E9	-1.04231954018035200E1
2.12999999999999989E9	-1.06991658906030440E1
2.13999999999999968E9	-1.09843334119504887E1
2.14999999999999991E9	-1.12790929855779032E1
2.16000000000000014E9	-1.15838798146757460E1
2.16999999999999993E9	-1.18991754586418330E1
2.18000000000000016E9	-1.22255149922465600E1
2.18999999999999995E9	-1.25634953342355549E1
2.20000000000000018E9	-1.29137849712893504E1
2.20999999999999996E9	-1.32771353579079432E1
2.21999999999999975E9	-1.36543943427421000E1
2.22999999999999998E9	-1.40465220617745046E1
2.23999999999999977E9	-1.44546098547358781E1
2.25000000000000000E9	-1.48799029112532466E1
2.26000000000000023E9	-1.53238275479834196E1
2.27000000000000002E9	-1.57880242707507712E1
2.28000000000000025E9	-1.62743881029728632E1
2.29000000000000004E9	-1.67851180822111479E1
2.29999999999999982E9	-1.73227783583225303E1
2.31000000000000005E9	-1.78903739766348613E1
2.31999999999999984E9	-1.84914451697494941E1
2.33000000000000007E9	-1.91301846881199711E1
2.33999999999999986E9	-1.98115830064959164E1
2.35000000000000009E9	-2.05416051885053541E1
2.36000000000000032E9	-2.13273983500373188E1
2.37000000000000011E9	-2.21775139813380973E1
2.37999999999999989E9	-2.31020896686982535E1
2.38999999999999968E9	-2.41128312864020478E1
2.39999999999999991E9	-2.52223695658401148E1
2.41000000000000014E9	-2.64418764974988418E1
2.41999999999999993E9	-2.77740879040297761E1
2.43000000000000016E9	-2.91948837060648936E1
2.43999999999999995E9	-3.06105050777327214E1
2.45000000000000018E9	-3.17869763697419572E1
2.45999999999999996E9	-3.23440722240423773E1
2.46999999999999975E9	-3.20244810262627766E1
2.47999999999999998E9	-3.10005796566401770E1
2.48999999999999977E9	-2.96599517616131259E1
2.50000000000000000E9	-2.82760532309594392E1
2.51000000000000023E9	-2.69679844412163439E1
2.52000000000000002E9	-2.57708141962126058E1
2.53000000000000025E9	-2.46857147662839482E1
2.54000000000000004E9	-2.37026015087160014E1
2.54999999999999982E9	-2.28089034349023212E1
2.56000000000000005E9	-2.19926429508325416E1
2.56999999999999984E9	-2.12433374373370221E1
2.58000000000000007E9	-2.05521062808415556E1
2.58999999999999986E9	-1.99115143812561390E1
2.60000000000000009E9	-1.93153517285595444E1
2.61000000000000032E9	-1.87584202321081195E1
2.62000000000000011E9	-1.82363495142131171E1
2.62999999999999989E9	-1.77454448578355684E1
2.63999999999999968E9	-1.72825641536043695E1
2.64999999999999991E9	-1.68450190690647150E1
2.66000000000000014E9	-1.64304957769930793E1
2.66999999999999993E9	-1.60369912401036840E1
2.68000000000000016E9	-1.56627617976056688E1
2.68999999999999995E9	-1.53062814735586894E1
2.70000000000000018E9	-1.49662079852502172E1
2.70999999999999996E9	-1.46413548740488930E1
2.71999999999999975E9	-1.43306685279811186E1
2.72999999999999998E9	-1.40332091335972420E1
2.73999999999999977E9	-1.37481348016616023E1
2.75000000000000000E9	-1.34746882708843452E1
2.76000000000000023E9	-1.32121857174261303E1
2.77000000000000002E9	-1.29600072937591015E1
2.78000000000000025E9	-1.27175890952246062E1
2.79000000000000004E9	-1.24844163111805395E1
2.79999999999999982E9	-1.22600173637586307E1
2.81000000000000005E9	-1.20439588737691827E1
2.81999999999999984E9	-1.18358413223605274E1
2.83000000000000007E9	-1.16352953003044490E1
2.83999999999999986E9	-1.14419782554896288E1
2.85000000000000009E9	-1.12555716643458226E1
2.86000000000000032E9	-1.10757785652126906E1
2.87000000000000011E9	-1.09023214017178138E1
2.87999999999999989E9	-1.07349401324686911E1
2.88999999999999968E9	-1.05733905701599018E1
2.89999999999999991E9	-1.04174429188232986E1
2.91000000000000014E9	-1.02668804826276872E1
2.91999999999999993E9	-1.01214985235451604E1
2.93000000000000016E9	-9.98110324847333708E0
2.93999999999999995E9	-9.84551090916244753E0
2.95000000000000018E9	-9.71454700062411547E0
2.95999999999999996E9	-9.58804554567068301E0
2.96999999999999975E9	-9.46584845491343785E0
2.97999999999999998E9	-9.34780495297673752E0
2.98999999999999977E9	-9.23377106291093419E0
3.00000000000000000E9	-9.12360914183449978E0
3.01000000000000023E9	-9.01718746174137387E0
3.02000000000000002E9	-8.91437983018033187E0
3.03000000000000025E9	-8.81506524619501164E0
3.04000000000000004E9	-8.71912758748524652E0
3.04999999999999982E9	-8.62645532525895042E0
3.06000000000000005E9	-8.53694126368166728E0
3.06999999999999984E9	-8.45048230121005695E0
3.08000000000000007E9	-8.36697921142750722E0
3.08999999999999986E9	-8.28633644129124569E0
3.10000000000000009E9	-8.20846192495086235E0
3.11000000000000032E9	-8.13326691151907610E0
3.12000000000000011E9	-8.06066580537007837E0
3.12999999999999989E9	-7.99057601770979176E0
3.13999999999999968E9	-7.92291782830764468E0
3.14999999999999991E9	-7.85761425641454991E0
3.16000000000000014E9	-7.79459093999933383E0
3.16999999999999993E9	-7.73377602254214302E0
3.18000000000000016E9	-7.67510004670704937E0
3.18999999999999995E9	-7.61849585429158793E0
3.20000000000000018E9	-7.56389849192602348E0
3.20999999999999996E9	-7.51124512204472872E0
3.22000000000000020E9	-7.46047493871161649E0
3.22999999999999954E9	-7.41152908792461673E0
3.23999999999999977E9	-7.36435059206436460E0
3.25000000000000000E9	-7.31888427818738219E0
3.26000000000000023E9	-7.27507670989686339E0
3.27000000000000046E9	-7.23287612255013990E0
3.27999999999999980E9	-7.19223236158509938E0
3.29000000000000004E9	-7.15309682377225720E0
3.29999999999999982E9	-7.11542240121292213E0
3.31000000000000005E9	-7.07916342792452546E0
3.32000000000000028E9	-7.04427562886799397E0
